id,score_phrase,title,url,platform,score,genre,editors_choice,release_year,release_month,release_day
10574,Good,The Sims 2: Castaway Stories,/games/the-sims-2-castaway-stories/pc-873061,PC,7.3,Simulation,N,2008,2,4
10576,Mediocre,SunAge,/games/sunage/pc-878919,PC,5.2,Strategy,N,2008,2,12
10582,Great,Pirates of the Burning Sea,/games/pirates-of-the-burning-sea/pc-569053,PC,8.2,RPG,N,2008,2,12
10587,Amazing,Under a Killing Moon,/games/under-a-killing-moon/pc-8382,PC,9,Adventure,Y,2008,2,11
10601,Great,Sins of a Solar Empire,/games/sins-of-a-solar-empire/pc-775249,PC,8.9,Strategy,Y,2008,2,15
10613,Okay,The Experiment,/games/the-experiment/pc-953243,PC,6.8,Adventure,N,2008,3,3
10624,Okay,Petz: Catz 2,/games/petz-catz-2/pc-14208801,PC,6,Virtual Pet,N,2008,2,13
10629,Good,Rail Simulator,/games/rail-simulator/pc-772702,PC,7,Simulation,N,2008,2,25
10630,Bad,Conflict: Denied Ops,/games/conflict-denied-ops/pc-857479,PC,4,Shooter,N,2008,2,25
10637,Mediocre,Lost: Via Domus,/games/lost-via-domus/pc-829066,PC,5.5,Adventure,N,2008,2,29
10645,Great,Audiosurf,/games/audiosurf/pc-14236169,PC,8.6,"Music, Action",Y,2008,2,27
10646,Okay,Sam & Max: Season Two -- Episode #3: Night of the Raving Dead,/games/sam-and-max-season-two-episode-3-night-of-the-raving-dead/pc-14224027,PC,6.8,Adventure,N,2008,2,27
10660,Good,The Spiderwick Chronicles,/games/the-spiderwick-chronicles/pc-955803,PC,7.5,Adventure,N,2008,2,20
10666,Okay,The Club,/games/the-club/pc-900014,PC,6.9,Action,N,2008,2,29
10669,Mediocre,Turning Point: Fall of Liberty,/games/turning-point-fall-of-liberty/pc-901027,PC,5,Shooter,N,2008,2,29
10678,Good,Frontlines: Fuel of War,/games/frontlines-fuel-of-war/pc-823996,PC,7.8,Shooter,N,2008,2,26
10679,Great,The Sims 2: FreeTime (Limited Edition),/games/the-sims-2-freetime/pc-14230511,PC,8.3,Simulation,N,2008,2,26
10703,Great,The Sims 2: FreeTime,/games/the-sims-2-freetime/pc-14223155,PC,8.3,Simulation,N,2008,2,26
10712,Awful,The History Channel: Lost Worlds,/games/the-history-channel-lost-worlds/pc-14225529,PC,3,"Action, Adventure",N,2008,3,4
10727,Good,"Warhammer 40,000: Dawn of War -- Soulstorm",/games/warhammer-40k-dawn-of-war-soulstorm/pc-966668,PC,7,Strategy,N,2008,3,14
10732,Great,Sam & Max: Season Two -- Episode #4: Chariot of the Dogs,/games/sam-and-max-season-two-episode-4-chariot-of-the-dogs/pc-14224028,PC,8.3,Adventure,N,2008,3,13
10741,Okay,Obscure: The Aftermath,/games/obscure-the-aftermath/pc-900355,PC,6.3,"Action, Adventure",N,2008,3,25
10743,Okay,AGEOD's American Civil War: 1861-1865 -- The Blue and the Gray,/games/ageods-american-civil-war-1861-1865-the-blue-and-the-gray/pc-944859,PC,6.2,Strategy,N,2008,3,12
10764,Okay,Imperium Romanum,/games/imperium-romanum/pc-14221596,PC,6,Strategy,N,2008,3,24
10781,Good,The Lost Crown: A Ghost-hunting Adventure,/games/the-lost-crown-a-ghost-hunting-adventure/pc-781105,PC,7,Adventure,N,2008,3,24
10806,Good,Spandex Force,/games/spandex-force/pc-14230526,PC,7.5,Puzzle,N,2008,4,4
10822,Okay,Panzer Command: Kharkov,/games/panzer-command-kharkov/pc-14240293,PC,6.7,Strategy,N,2008,4,23
10835,Okay,Great War Nations: The Spartans,/games/great-war-nations-the-spartans/pc-14239912,PC,6,Strategy,N,2008,4,29
10839,Good,Jack Keane,/games/jack-keane/pc-790404,PC,7.5,Adventure,N,2008,4,28
10843,Okay,Rhem 3,/games/rhem-3/pc-14218284,PC,6.5,"Puzzle, Adventure",N,2008,3,28
10854,Good,Tom Clancy's Rainbow Six: Vegas 2,/games/tom-clancys-rainbow-six-vegas-2/pc-14220055,PC,7.7,Shooter,N,2008,4,21
10857,Mediocre,Magic Online III,/games/magic-online-iii/pc-801185,PC,5.5,"Card, Battle",N,2008,4,21
10862,Okay,Ninja Reflex: Steamworks Edition,/games/ninja-reflex/pc-14242449,PC,6,Party,N,2008,4,16
10875,Mediocre,Warriors Orochi,/games/warriors-orochi/pc-14236909,PC,5.7,Action,N,2008,3,26
10886,Mediocre,Saga,/games/saga/pc-877653,PC,5,Strategy,N,2008,4,18
10895,Great,Europa Universalis: Rome,/games/europa-universalis-rome/pc-5707290,PC,8.7,Strategy,Y,2008,4,14
10904,Good,Turok,/games/turok/pc-773517,PC,7,Shooter,N,2008,4,24
10908,Good,Command & Conquer 3: Kane's Wrath,/games/command-and-conquer-3-kanes-wrath/pc-957211,PC,7.9,Strategy,N,2008,3,25
10912,Okay,Lost Empire: Immortals,/games/lost-empire-immortals/pc-962074,PC,6,Strategy,N,2008,4,11
10916,Good,Overclocked: A History of Violence,/games/overclocked-a-history-of-violence/pc-824851,PC,7,Adventure,N,2008,4,10
10917,Great,"Sam & Max: Season Two -- Episode #5: What's New, Beelzebub?",/games/sam-and-max-season-two-episode-5-whats-new-beelzebub/pc-14224029,PC,8.2,Adventure,N,2008,4,10
10919,Good,Riddle of the Tomb,/games/riddle-of-the-tomb/pc-14242485,PC,7.7,Adventure,N,2008,4,23
10923,Good,Assassin's Creed: Director's Cut Edition,/games/assassins-creed/pc-839699,PC,7.8,Action,N,2008,4,8
10929,Mediocre,Harvest: Massive Encounter,/games/harvest-massive-encounter/pc-14245983,PC,5.5,Strategy,N,2008,5,19
10947,Okay,Powerboat GT,/games/powerboat-gt/pc-14230103,PC,6,Racing,N,2008,5,16
10949,Good,Wolves of the Pacific -- The Silent Hunter: U-Boat Missions,/games/wolves-of-the-pacific-the-silent-hunter-u-boat-missions/pc-14254797,PC,7,Simulation,N,2008,5,16
10952,Great,Everyday Shooter,/games/everyday-shooter/pc-14253057,PC,8,Shooter,N,2008,5,14
10955,Awful,Seven Kingdoms: Conquest,/games/seven-kingdoms-conquest/pc-726522,PC,3,Strategy,N,2008,5,12
10963,Mediocre,Sudden Strike 3: Arms for Victory,/games/sudden-strike-3-arms-for-victory/pc-700601,PC,5.3,Strategy,N,2008,5,2
10966,Mediocre,Dream Pinball 3D,/games/dream-pinball-3d/pc-14218305,PC,5.1,Pinball,N,2008,5,2
10969,Okay,Baseball Mogul 2009,/games/baseball-mogul-2009/pc-14242483,PC,6.2,"Sports, Simulation",N,2008,5,14
10973,Amazing,Galactic Civilizations II: Twilight of the Arnor,/games/galactic-civilizations-ii-ultimate-edition/pc-958632,PC,9.1,Strategy,Y,2008,5,12
10974,Mediocre,My Horse & Me,/games/my-horse-me/pc-950889,PC,5,Simulation,N,2008,5,9
10976,Awful,Dancing with the Stars: The PC Game,/games/dancing-with-the-stars/pc-14243740,PC,3.5,Music,N,2008,5,8
10977,Awful,Iron Man,/games/iron-man/pc-900989,PC,3.5,Action,N,2008,5,7
10986,Okay,Lumines,/games/lumines/pc-14221517,PC,6.8,"Puzzle, Action",N,2008,5,1
10999,Bad,Stranger,/games/stranger/pc-705637,PC,4.4,Strategy,N,2008,4,29
11005,Amazing,Mass Effect,/games/mass-effect/pc-704283,PC,9.2,RPG,Y,2008,5,27
11013,Good,Sherlock Holmes: Nemesis,/games/sherlock-holmes-nemesis/pc-947029,PC,7,Adventure,N,2008,5,23
11026,Okay,Gumboy Tournament,/games/gumboy-tournament/pc-14255240,PC,6.6,Action,N,2008,6,3
11042,Great,Dracula: Origin,/games/dracula-origin/pc-897803,PC,8,Adventure,N,2008,6,2
11047,Mediocre,The Incredible Hulk,/games/the-incredible-hulk/pc-900974,PC,5.5,Action,N,2008,6,11
11048,Okay,Chaos Theory,/games/chaos-theory/pc-14255936,PC,6.5,Puzzle,N,2008,6,11
11050,Good,Kung Fu Panda,/games/kung-fu-panda/pc-782955,PC,7.4,Action,N,2008,6,9
11063,Bad,Space Force Captains,/games/space-force-captains/pc-14219469,PC,4,Strategy,N,2008,5,30
11064,Mediocre,Belief & Betrayal,/games/belief-betrayal/pc-813372,PC,5.4,Adventure,N,2008,6,19
11065,Good,The Political Machine 2008,/games/the-political-machine-2008/pc-14231815,PC,7.3,Strategy,N,2008,6,18
11069,Great,Trials 2: Second Edition,/games/trials-2-second-edition/pc-14256960,PC,8,Racing,N,2008,6,11
11076,Good,Blokus World Tour,/games/blokus/pc-14224137,PC,7.5,Board,N,2008,6,10
11078,Good,Penny Arcade's On the Rain-Slick Precipice of Darkness,/games/penny-arcade-adventures-on-the-rain-slick-precipice-of-darkness/pc-850377,PC,7.8,RPG,N,2008,6,6
11080,Okay,The Chronicles of Narnia: Prince Caspian,/games/the-chronicles-of-narnia-prince-caspian/pc-14230438,PC,6.3,"Action, Adventure",N,2008,6,5
11081,Great,Grid,/games/grid/pc-901016,PC,8.7,Racing,Y,2008,6,5
11084,Great,LEGO Indiana Jones: The Original Adventures,/games/lego-indiana-jones-the-original-adventures/pc-953323,PC,8,"Action, Adventure",N,2008,5,29
11098,Bad,Stronghold Crusader Extreme,/games/stronghold-crusader-extreme/pc-14238697,PC,4.8,Strategy,N,2008,6,10
11113,Great,Europa Universalis III: In Nomine,/games/europa-universalis-iii-in-nomine/pc-14247590,PC,8,Strategy,N,2008,6,13
11116,Good,Lost Planet: Extreme Condition -- Colonies Edition,/games/lost-planet-extreme-condition-colonies-edition/pc-14233486,PC,7.5,Action,N,2008,6,13
11141,Good,Supreme Ruler 2020,/games/supreme-ruler-2020/pc-957868,PC,7.8,Strategy,N,2008,6,27
11145,Good,Age of Conan: Hyborian Adventures (Collector's Edition),/games/age-of-conan-hyborian-adventures/pc-958600,PC,7.8,"Action, RPG",N,2008,6,27
11164,Awful,Supernova 2: Spacewar,/games/supernova-2-spacewar/pc-14256075,PC,3,Strategy,N,2008,6,27
11165,Okay,Pacific Storm: Allies,/games/pacific-storm/pc-823807,PC,6.8,Strategy,N,2008,6,27
11170,Okay,Crazy Machines 2,/games/crazy-machines-2/pc-14245428,PC,6.8,Puzzle,N,2008,6,26
11171,Okay,Happy Tree Friends: False Alarm,/games/happy-tree-friends-false-alarm/pc-755711,PC,6.2,"Puzzle, Action",N,2008,6,26
11200,Awful,Pranksterz: Off Your Boss,/games/pranksterz-off-your-boss/pc-14270635,PC,3.5,Puzzle,N,2008,7,30
11209,Good,Nancy Drew: The Phantom of Venice,/games/nancy-drew-the-phantom-of-venice/pc-14241869,PC,7,Adventure,N,2008,7,29
11215,Good,Aces of the Galaxy,/games/aces-of-the-galaxy/pc-14209926,PC,7.5,Action,N,2008,7,9
11226,Bad,The Princess Bride Game,/games/the-princess-bride-game/pc-14234584,PC,4,Adventure,N,2008,7,9
11228,Awful,Alone in the Dark,/games/alone-in-the-dark/pc-804426,PC,3.5,Adventure,N,2008,7,8
11231,Okay,Blitzkrieg 2: Liberation,/games/blitzkrieg-2-liberation/pc-955384,PC,6,Strategy,N,2008,7,25
11234,Mediocre,Red Baron Arcade,/games/red-baron-arcade/pc-851735,PC,5.8,Flight,N,2008,7,25
11242,Bad,Drive to Survive,/games/drive-to-survive/pc-670638,PC,4,"Racing, Action",N,2008,7,7
11255,Great,Devil May Cry 4,/games/devil-may-cry-4/pc-894665,PC,8,Action,N,2008,7,23
11263,Good,WALL-E,/games/wall-e/pc-14212886,PC,7.5,"Action, Adventure",N,2008,7,7
11266,Good,Insecticide Episode 1,/games/insecticide/pc-884630,PC,7.5,"Action, Adventure",N,2008,7,3
11269,Great,Wings Over Israel,/games/wings-over-israel/pc-14270584,PC,8,"Flight, Simulation",N,2008,8,11
11274,Mediocre,Geo-Political Simulator (2008),/games/geo-political-simulator-2008/pc-14245938,PC,5,Simulation,N,2008,8,5
11275,Mediocre,The Immortals of Terra: A Perry Rhodan Adventure,/games/the-immortals-of-terra-a-perry-rhodan-adventure/pc-14242451,PC,5.8,Adventure,N,2008,8,5
11289,Mediocre,Beijing 2008: The Official Video Game of the Olympic Games,/games/beijing-2008/pc-787981,PC,5.6,Sports,N,2008,8,8
11292,Okay,Space Chimps,/games/space-chimps/pc-14273073,PC,6.7,Adventure,N,2008,8,8
11304,Good,Roogoo,/games/roogoo/pc-14234766,PC,7.1,Puzzle,N,2008,7,11
11307,Okay,SimCity Societies Destinations,/games/simcity-societies-destinations/pc-14237121,PC,6.7,Simulation,N,2008,7,11
11319,Bad,Art of Murder: FBI Confidential,/games/art-of-murder-fbi-confidential/pc-14234657,PC,4.5,Adventure,N,2008,7,30
11320,Okay,American McGee's Grimm: A Boy Learns What Fear Is,/games/american-mcgees-grimm-a-boy-learns-what-fear-is/pc-909637,PC,6,"Action, Adventure",N,2008,8,6
11322,Great,Sam & Max: Season Two,/games/sam-and-max-season-two/pc-14269123,PC,8.1,"Adventure, Compilation",N,2008,8,6
11327,Great,1701 A.D. (Gold Edition),/games/1701-ad/pc-14256721,PC,8.3,Simulation,N,2008,8,14
11328,Okay,American McGee's Grimm: Little Red Riding Hood,/games/american-mcgees-grimm-little-red-riding-hood/pc-14273837,PC,6.1,"Action, Adventure",N,2008,8,14
11332,Awful,Pranksterz: No Rest for the Wicked,/games/pranksterz-no-rest-for-the-wicked/pc-14273792,PC,3,Puzzle,N,2008,8,13
11334,Amazing,Bionic Commando Rearmed,/games/bionic-commando-rearmed/pc-14228705,PC,9.3,Platformer,Y,2008,8,13
11354,Okay,Galactic Command -- Echo Squad Episode 1: Rise of the Insurgents,/games/galactic-command-echo-squad/pc-883490,PC,6,"Flight, Action",N,2008,8,26
11368,Awful,Martians vs. Robots,/games/martians-vs-robots/pc-14262064,PC,3.5,Action,N,2008,8,18
11371,Okay,Legend: Hand of God,/games/legend-hand-of-god/pc-844478,PC,6,RPG,N,2008,8,25
11374,Good,Dracula 3: The Path of the Dragon,/games/dracula-3-the-path-of-the-dragon/pc-946271,PC,7.2,Adventure,N,2008,8,25
11379,Okay,Space Siege,/games/space-siege/pc-948695,PC,6.4,"Action, RPG",N,2008,8,12
11380,Great,Strong Bad's Cool Game for Attractive People -- Episode 1: Homestar Ruiner,/games/strong-bads-cool-game-for-attractive-people-episode-1/pc-14246354,PC,8.1,Adventure,N,2008,8,11
11389,Okay,UberSoldier II,/games/ubersoldier-ii/pc-14256456,PC,6.8,Shooter,N,2008,8,22
11393,Okay,American McGee's Grimm: The Fisherman and His Wife,/games/american-mcgees-grimm-the-fisherman-and-his-wife/pc-14273869,PC,6.2,Adventure,N,2008,8,21
11395,Good,XIII Century: Death or Glory,/games/xiii-century-death-or-glory/pc-679522,PC,7.2,Strategy,N,2008,8,20
11398,Awful,Code of Honor 2: Conspiracy Island,/games/code-of-honor-2-conspiracy-island/pc-14257726,PC,3,Shooter,N,2008,8,20
11405,Good,Jewel Quest III,/games/jewel-quest-iii/pc-14268075,PC,7,Puzzle,N,2008,9,4
11406,Great,Spore,/games/spore/pc-735340,PC,8.8,Simulation,Y,2008,9,4
11411,Great,Strong Bad's Cool Game for Attractive People -- Episode 2: Strongbadia the Free,/games/strong-bads-cool-game-for-attractive-people-episode-2/pc-14246365,PC,8.2,Adventure,N,2008,9,16
11416,Good,Hunting Unlimited 2009,/games/hunting-unlimited-2009/pc-14262125,PC,7,Hunting,N,2008,9,11
11440,Okay,Sinking Island,/games/sinking-island/pc-859900,PC,6.5,Adventure,N,2008,9,15
11444,Good,Romance of The Three Kingdoms XI,/games/romance-of-the-three-kingdoms-xi/pc-837539,PC,7.2,Strategy,N,2008,9,11
11445,Good,Mercenaries 2: World in Flames,/games/mercenaries-2-world-in-flames/pc-887412,PC,7.9,Shooter,N,2008,9,11
11449,Okay,Warhammer: Mark of Chaos -- Battle March,/games/warhammer-battle-march/pc-957468,PC,6.5,Strategy,N,2008,9,10
11452,Okay,Ancient Quest of Saqqarah,/games/ancient-quest-of-saqqarah/pc-14234798,PC,6.7,Puzzle,N,2008,9,3
11458,Mediocre,The Golden Horde,/games/the-golden-horde/pc-14236289,PC,5.8,Strategy,N,2008,8,29
11459,Mediocre,American McGee's Grimm:The Girl Without Hands,/games/american-mcgees-grimmthe-girl-without-hands/pc-14273871,PC,5.7,Adventure,N,2008,8,29
11465,Good,The Sims 2: Apartment Life,/games/the-sims-2-apartment-life/pc-14258472,PC,7.7,Simulation,N,2008,9,8
11466,Great,Spore: Galactic Edition,/games/spore/pc-14262010,PC,8.8,Simulation,Y,2008,9,8
11476,Good,FlatOut: Ultimate Carnage,/games/flatout-ultimate-carnage/pc-924966,PC,7.8,Racing,N,2008,9,12
11477,Awful,Murder in the Abbey,/games/murder-in-the-abbey/pc-14234085,PC,3.5,Adventure,N,2008,9,10
11478,Good,The Sims 2: Apartment Life (Limited Edition),/games/the-sims-2-apartment-life/pc-14270324,PC,7.7,Simulation,N,2008,9,10
11479,Bad,The Game of Life: SpongeBob SquarePants Edition,/games/the-game-of-life-spongebob-squarepants-edition/pc-14270577,PC,4.3,Board,N,2008,9,10
11488,Okay,American McGee's Grimm: Puss in Boots,/games/american-mcgees-grimm-puss-in-boots/pc-14273863,PC,6.1,Adventure,N,2008,8,27
11491,Okay,Deadliest Catch: Alaskan Storm,/games/deadliest-catch-14238002/pc-14237999,PC,6.5,Hunting,N,2008,8,27
11497,Good,S.T.A.L.K.E.R.: Clear Sky,/games/stalker-clear-sky/pc-945039,PC,7.3,Shooter,N,2008,9,5
11502,Good,Penumbra: Requiem,/games/penumbra-collection/pc-14250741,PC,7.5,Action,N,2008,9,12
11503,Amazing,Crysis Warhead,/games/crysis-warhead/pc-14258182,PC,9.4,Shooter,Y,2008,9,12
11522,Okay,American McGee's Grimm: Godfather Death,/games/american-mcgees-grimm-godfather-death/pc-14273859,PC,6.3,Adventure,N,2008,9,4
11530,Okay,American McGee's Grimm: Beauty and the Beast,/games/american-mcgees-grimm-beauty-and-the-beast/pc-14273856,PC,6.3,Adventure,N,2008,9,19
11533,Painful,Prison Tycoon 4: SuperMax,/games/prison-tycoon-4-supermax/pc-14263213,PC,2.5,Simulation,N,2008,9,18
11536,Great,Sid Meier's Civilization IV: Colonization,/games/sid-meiers-civilization-iv-colonization/pc-890713,PC,8.7,Strategy,Y,2008,9,26
11544,Great,Nikopol: Secrets of the Immortals,/games/nikopol-secrets-of-the-immortals/pc-14253772,PC,8.2,Adventure,N,2008,9,17
11555,Mediocre,The Price Is Right (2008),/games/the-price-is-right-2008/pc-14261950,PC,5,Trivia,N,2008,9,25
11562,Mediocre,Imperium Romanum: Emperor Expansion,/games/imperium-romanum-emperor-expansion/pc-14266885,PC,5.9,Simulation,N,2008,9,22
11567,Okay,American McGee's Grimm: The Devil and His Three Golden Hairs,/games/american-mcgees-grimm-the-devil-and-his-three-golden-hairs/pc-14273866,PC,6.2,Adventure,N,2008,9,16
11570,Great,Line Rider 2: Unbound,/games/line-rider-2-unbound/pc-14240114,PC,8,Puzzle,N,2008,9,16
11571,Great,Peggle Nights,/games/peggle-nights/pc-14276738,PC,8.4,Puzzle,Y,2008,9,25
11586,Good,LEGO Batman: The Videogame,/games/lego-batman-the-videogame/pc-896276,PC,7.7,"Action, Adventure",N,2008,9,24
11599,Great,4 Elements,/games/4-elements/pc-14282203,PC,8,Puzzle,N,2008,9,19
11600,Mediocre,CellZenith,/games/cellzenith/pc-14277742,PC,5.7,Action,N,2008,10,3
11606,Great,Pure,/games/pure/pc-14234935,PC,8.4,Racing,Y,2008,10,1
11610,Good,Kharkov: Disaster on the Donets,/games/kharkov-disaster-on-the-donets/pc-14251232,PC,7.9,Strategy,N,2008,10,1
11616,Good,Operation Mania,/games/operation-mania/pc-14269169,PC,7.1,Strategy,N,2008,10,1
11619,Great,King's Bounty: The Legend,/games/kings-bounty-the-legend/pc-826290,PC,8.1,RPG,N,2008,9,30
11622,Awful,Ford Racing Off Road,/games/ford-racing-off-road/pc-14227675,PC,3.5,Racing,N,2008,9,30
11632,Okay,Dark Horizon,/games/dark-horizon/pc-14257022,PC,6,"Action, Simulation",N,2008,9,29
11643,Okay,World War II: Road to Victory,/games/world-war-ii-road-to-victory/pc-14269346,PC,6,Strategy,N,2008,10,14
11650,Okay,So Blonde,/games/so-blonde/pc-890538,PC,6.8,Adventure,N,2008,10,13
11651,Good,FutureU: The Prep Game for SAT,/games/futureu-the-prep-game-for-sat/pc-14246999,PC,7,"Educational, Productivity",N,2008,10,13
11655,Good,Brothers in Arms: Hell's Highway (Limited Edition),/games/brothers-in-arms-hells-highway/pc-14267375,PC,7.9,Shooter,N,2008,10,7
11666,Good,Tank Universal,/games/tank-universal/pc-14258485,PC,7,Action,N,2008,10,17
11668,Okay,Pipe Mania,/games/pipe-mania/pc-14235208,PC,6.5,Puzzle,N,2008,10,17
11673,Good,Brothers in Arms: Hell's Highway,/games/brothers-in-arms-hells-highway/pc-773088,PC,7.9,Shooter,N,2008,10,7
11680,Amazing,Warhammer Online: Age of Reckoning (Collector's Edition),/games/warhammer-online-age-of-reckoning/pc-14243186,PC,9,RPG,Y,2008,10,9
11704,Amazing,Warhammer Online: Age of Reckoning,/games/warhammer-online-age-of-reckoning/pc-748723,PC,9,RPG,Y,2008,10,9
11707,Okay,Everlight of Magic & Power,/games/everlight-of-magic-power/pc-12007290,PC,6.9,Adventure,N,2008,10,16
11719,Great,Nancy Drew: The Haunting of Castle Malloy,/games/nancy-drew-the-haunting-of-castle-malloy/pc-14270443,PC,8,,N,2008,10,8
11726,Okay,City Life Edition 2008,/games/city-life-edition-2008/pc-14230406,PC,6.9,Strategy,N,2008,10,20
11738,Good,Nostradamus: The Last Prophecy,/games/nostradamus-the-last-prophecy/pc-924713,PC,7.4,Adventure,N,2008,10,20
11739,Amazing,World of Goo,/games/world-of-goo/pc-14230232,PC,9,Puzzle,Y,2008,10,20
11745,Great,Dead Space,/games/dead-space/pc-850401,PC,8.7,"Action, Adventure",Y,2008,10,23
11762,Okay,Gravitron 2,/games/gravitron-2/pc-14291094,PC,6.6,Shooter,N,2008,10,23
11768,Amazing,Fallout 3,/games/fallout-3/pc-568806,PC,9.6,"Action, RPG",Y,2008,10,27
11778,Good,FIFA Soccer 09,/games/fifa-2009/pc-14241200,PC,7.2,Sports,N,2008,10,22
11795,Great,Far Cry 2,/games/far-cry-2/pc-951257,PC,8.9,Shooter,Y,2008,10,21
11801,Bad,The Guild 2: Venice,/games/the-guild-2/pc-14242332,PC,4.5,Simulation,N,2008,10,31
11807,Good,Hinterland,/games/hinterland/pc-14265968,PC,7.2,Strategy,N,2008,10,31
11825,Awful,Are You Smarter Than A 5th Grader? Make the Grade!,/games/are-you-smarter-than-a-5th-grader-make-the-grade/pc-14272861,PC,3.2,Trivia,N,2008,11,4
11828,Good,Commander -- Napoleon at War,/games/commander-napoleon-at-war/pc-14283622,PC,7,Strategy,N,2008,11,4
11832,Mediocre,Spider-Man: Web of Shadows,/games/spider-man-web-of-shadows/pc-14247563,PC,5.3,Action,N,2008,10,30
11835,Great,X3: Terran Conflict,/games/x3-gold-edition/pc-14233059,PC,8,Simulation,N,2008,10,29
11841,Mediocre,Poker For Dummies,/games/poker-for-dummies/pc-14272712,PC,5.3,"Educational, Card",N,2008,11,3
11844,Good,Quantum of Solace,/games/quantum-of-solace/pc-826179,PC,7.2,Shooter,N,2008,11,3
11845,Okay,Brain Training For Dummies,/games/brain-training-for-dummies/pc-14272718,PC,6.8,"Educational, Puzzle",N,2008,11,3
11852,Okay,The Hardy Boys: The Hidden Theft,/games/the-hardy-boys-the-hidden-theft/pc-14254138,PC,6,Adventure,N,2008,11,7
11872,Good,Bejeweled Twist,/games/bejeweled-twist/pc-14284962,PC,7.4,Puzzle,N,2008,11,6
11875,Mediocre,7 Wonders: Treasures of Seven,/games/7-wonders-treasures-of-seven/pc-14269579,PC,5.9,Puzzle,N,2008,11,6
